candidate,N,q,path,family,reps,t_done_p50_us,e2e_p50_us,release_last_p50_us,e2e_p05_us,e2e_p95_us,release_gap_us,comm_compute_overlap_us,e2e_p50_stdev_us
C0_DEFAULT,4096,8,D1_PUSHSIG_OVERLAP,DUSHMEM,5,8210.074,8216.793,7427.754,8204.324,8241.593,6.719,6.719,14.845
C0_DEFAULT,4096,8,DC_PUSHSIG_ONLY,DUSHMEM,5,1964.958,1972.319,1957.358,1910.398,1979.039,7.361,7.361,25.706
C0_DEFAULT,4096,8,DS_PUSHSIG_SERIAL,DUSHMEM,5,8244.394,8252.234,7457.675,8141.672,8298.234,7.840,7.840,63.860
C0_DEFAULT,4096,8,FC_FCOLLECT_ONLY,DUSHMEM,5,3348.642,3365.522,3359.842,3361.681,3369.762,16.880,16.880,2.907
C0_DEFAULT,4096,8,GEMM_ONLY,RCCL,5,5805.680,5811.677,0.000,5806.800,5814.636,5.997,5.997,2.787
C0_DEFAULT,4096,8,R0_FULL_SERIAL,RCCL,5,569.280,4360.957,561.440,4252.639,4365.602,3791.677,3791.677,51.553
C0_DEFAULT,4096,8,R1_EVENT_OVERLAP,RCCL,5,1771.041,6064.476,1762.321,6061.359,6065.119,4293.435,4293.435,1.356
C0_DEFAULT,4096,8,RS_SLICE_SERIAL,RCCL,5,5883.835,6588.958,5877.595,6584.559,6592.953,705.123,705.123,2.692
C0_DEFAULT,4096,16,COMM_ONLY,RCCL,5,1114.880,1120.639,1109.119,1118.881,1129.760,5.759,5.759,3.960
C0_DEFAULT,4096,16,R1_EVENT_OVERLAP,RCCL,5,2230.640,6337.439,2224.159,6329.359,6340.156,4106.799,4106.799,3.930
C2_RING_SIMPLE_CH8,512,2,COMM_ONLY,RCCL,5,646.321,652.080,640.320,650.561,654.800,5.759,5.759,1.679
C2_RING_SIMPLE_CH8,512,2,R1_EVENT_OVERLAP,RCCL,5,888.401,1269.599,882.241,1267.280,1270.959,381.198,381.198,1.278
C2_RING_SIMPLE_CH8,512,4,COMM_ONLY,RCCL,5,735.761,741.441,730.001,738.640,751.040,5.680,5.680,4.311
C2_RING_SIMPLE_CH8,512,4,R1_EVENT_OVERLAP,RCCL,5,937.920,1084.320,931.601,1082.081,1087.840,146.400,146.400,2.259
C2_RING_SIMPLE_CH8,512,8,COMM_ONLY,RCCL,5,915.280,920.959,909.439,916.240,922.160,5.679,5.679,2.388
C2_RING_SIMPLE_CH8,512,8,R1_EVENT_OVERLAP,RCCL,5,1173.198,1331.120,1166.719,1317.680,1338.319,157.921,157.921,7.794
C2_RING_SIMPLE_CH8,2048,2,COMM_ONLY,RCCL,5,680.801,687.120,674.401,682.721,687.840,6.319,6.319,1.946
C2_RING_SIMPLE_CH8,2048,2,R1_EVENT_OVERLAP,RCCL,5,1058.640,2247.041,1052.001,2245.282,2249.600,1188.401,1188.401,1.517
C2_RING_SIMPLE_CH8,2048,4,COMM_ONLY,RCCL,5,761.760,767.361,756.000,766.960,770.241,5.601,5.601,1.259
C2_RING_SIMPLE_CH8,2048,4,R1_EVENT_OVERLAP,RCCL,5,1354.240,3275.680,1347.280,3272.239,3282.879,1921.440,1921.440,3.956
C2_RING_SIMPLE_CH8,2048,8,COMM_ONLY,RCCL,5,936.961,942.639,931.359,940.481,943.920,5.678,5.678,1.110
C2_RING_SIMPLE_CH8,2048,8,R1_EVENT_OVERLAP,RCCL,5,1732.801,3444.720,1725.761,3441.282,3451.440,1711.919,1711.919,3.418
C2_RING_SIMPLE_CH8,4096,2,COMM_ONLY,RCCL,5,717.120,723.440,710.721,719.360,724.640,6.320,6.320,2.252
C2_RING_SIMPLE_CH8,4096,2,R1_EVENT_OVERLAP,RCCL,5,1112.880,4301.360,1105.919,4295.843,4320.399,3188.481,3188.481,8.876
C2_RING_SIMPLE_CH8,4096,4,COMM_ONLY,RCCL,5,796.160,801.840,790.080,801.440,805.361,5.680,5.680,1.432
C2_RING_SIMPLE_CH8,4096,4,R1_EVENT_OVERLAP,RCCL,5,1395.040,4052.002,1379.120,4041.755,4089.761,2656.962,2656.962,16.958
C2_RING_SIMPLE_CH8,4096,8,COMM_ONLY,RCCL,5,962.321,967.921,956.561,966.161,970.160,5.600,5.600,1.325
C2_RING_SIMPLE_CH8,4096,8,R1_EVENT_OVERLAP,RCCL,5,1919.678,6049.999,1913.198,6039.599,6051.123,4130.321,4130.321,4.317
C2_RING_SIMPLE_CH8,4096,16,COMM_ONLY,RCCL,5,1303.600,1309.280,1297.919,1303.601,1313.280,5.680,5.680,3.532
C2_RING_SIMPLE_CH8,4096,16,R1_EVENT_OVERLAP,RCCL,5,2655.600,6345.675,2645.919,6334.639,6366.156,3690.075,3690.075,10.221
