case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case055_d0_C0_DEFAULT_N2048_q8_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,5,80,0,PASS,11534.154,11373.441,11711.184,11534.154,11373.441,11711.184,11540.314,11379.202,11717.584,11550.321,11388.801,11727.663,14314.158,14165.469,14486.064,2766.727,2753.925,2785.929,14319.609,14170.909,14491.665
case056_dc_C0_DEFAULT_N2048_q8_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,1,80,0,PASS,1372.245,1237.852,10333.338,10528.287,7638.452,16553.787,10538.126,7648.212,16563.867,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10536.926,7669.648,16568.826
case057_dc_C0_DEFAULT_N2048_q8_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,2,80,0,PASS,1368.806,1186.175,1425.042,11122.977,7621.333,15865.513,11132.256,7629.973,15873.514,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11135.136,7631.093,15891.105
case058_dc_C0_DEFAULT_N2048_q8_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,3,80,0,PASS,1371.285,1185.215,10924.027,11379.680,7417.823,16973.928,11222.169,7428.223,16983.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11414.397,7427.103,16984.969
case059_dc_C0_DEFAULT_N2048_q8_rep4,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,4,80,0,PASS,1360.406,1189.055,7386.958,10697.961,7435.744,16154.771,10709.880,7441.664,16163.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10710.599,7443.584,16171.570
case060_dc_C0_DEFAULT_N2048_q8_rep5,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,5,80,0,PASS,1379.205,1192.893,10229.665,11114.416,7663.570,16321.327,10839.952,7673.329,16331.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11124.655,7674.609,16329.968
case061_d0_C0_DEFAULT_N4096_q2_rep1,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,11564.094,11403.617,11779.848,11564.094,11403.617,11779.848,11570.018,11409.537,11786.248,11580.015,11419.541,11796.488,18341.383,18149.809,18572.549,6750.558,6621.179,6837.883,18346.823,18155.408,18577.988
case062_d0_C0_DEFAULT_N4096_q2_rep2,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,11605.888,11458.701,11753.555,11605.888,11458.701,11753.555,11612.052,11465.265,11759.797,11622.296,11475.669,11770.202,18393.519,18230.328,20501.732,6764.041,6668.079,6886.574,18399.043,18235.932,20507.334
case063_d0_C0_DEFAULT_N4096_q2_rep3,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,11581.894,11396.948,13539.172,11581.894,11396.948,13539.172,11588.055,11402.869,13544.935,11598.298,11412.951,13554.376,18359.949,18118.420,20291.832,6745.439,6633.443,6841.232,18365.469,18123.859,20297.594
case064_d0_C0_DEFAULT_N4096_q2_rep4,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,11591.039,11440.178,11737.120,11591.039,11440.178,11737.121,11596.798,11446.257,11743.200,11606.638,11456.337,11753.120,18341.686,18158.660,18554.670,6754.342,6636.588,6830.656,18347.126,18164.102,18560.107
case065_d0_C0_DEFAULT_N4096_q2_rep5,D0_FCOLLECT_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,11564.161,11394.878,11729.580,11564.161,11394.878,11729.580,11570.401,11400.798,11735.499,11580.641,11410.396,11745.579,18325.546,18086.504,20298.059,6744.662,6580.762,6852.256,18331.067,18091.943,20303.820
case066_dc_C0_DEFAULT_N4096_q2_rep1,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,5466.423,5364.348,7441.823,7482.547,7423.904,10302.640,7493.586,7434.623,10313.519,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7492.386,7433.343,10312.398
case067_dc_C0_DEFAULT_N4096_q2_rep2,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,5463.382,5297.631,5606.895,7472.387,7374.305,7600.706,7483.020,7384.704,7611.906,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7484.940,7383.584,7610.626
case068_dc_C0_DEFAULT_N4096_q2_rep3,DC_PUSHSIG_ONLY,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,5460.263,5397.787,5516.340,7475.421,7428.063,7535.750,7486.388,7438.783,7547.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7486.233,7439.903,7545.830
