case_id,path,family,candidate,M_local,N,K,q,rep,iterations,iteration_failures,status,t_release_first_max_us_p50,t_release_first_max_us_p05,t_release_first_max_us_p95,t_release_last_max_us_p50,t_release_last_max_us_p05,t_release_last_max_us_p95,t_done_max_us_p50,t_done_max_us_p05,t_done_max_us_p95,gemm_first_start_max_us_p50,gemm_first_start_max_us_p05,gemm_first_start_max_us_p95,gemm_last_end_max_us_p50,gemm_last_end_max_us_p05,gemm_last_end_max_us_p95,gemm_interval_max_us_p50,gemm_interval_max_us_p05,gemm_interval_max_us_p95,e2e_max_us_p50,e2e_max_us_p05,e2e_max_us_p95
case067_d1_C0_DEFAULT_N2048_q4_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,2,80,0,PASS,2029.966,2023.087,2049.485,9482.685,9339.492,13361.330,10305.599,10150.168,14236.161,2035.410,2028.690,2055.245,10233.586,10082.972,14167.205,8200.994,8029.629,11764.779,10306.640,10151.288,14237.281
case068_d1_C0_DEFAULT_N2048_q4_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,3,80,0,PASS,2034.606,2030.446,2039.089,9425.151,9265.561,10843.709,10261.584,10087.114,11678.861,2040.286,2036.049,2045.489,10194.548,10018.957,11601.427,8155.542,7986.750,10065.676,10262.624,10088.233,11679.982
case069_d1_C0_DEFAULT_N2048_q4_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,4,80,0,PASS,2032.428,2026.426,2045.608,9466.601,9317.803,14739.809,10283.743,10142.063,15558.180,2037.949,2032.027,2051.209,10217.331,10073.731,15491.289,8186.282,8038.661,12033.306,10284.862,10140.942,15559.141
case070_d1_C0_DEFAULT_N2048_q4_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,5,80,0,PASS,2034.903,2027.940,4164.887,9496.693,9362.394,13439.905,10305.949,10179.235,14254.188,2040.345,2033.382,4170.490,10239.520,10111.204,14186.637,8199.324,8068.539,10517.483,10306.990,10181.156,14255.309
case071_d1w_C0_DEFAULT_N2048_q4_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,1,80,0,PASS,2034.346,2028.501,2096.189,9474.870,9325.740,16318.562,10310.242,10139.884,17155.566,2053.155,2046.745,2116.674,10238.681,10074.255,17076.029,8188.023,8028.335,14750.122,10311.442,10141.124,17161.010
case072_d1w_C0_DEFAULT_N2048_q4_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,2,80,0,PASS,2036.126,2029.966,4864.696,9521.553,9331.477,15034.193,10362.938,10150.950,15875.746,2058.765,2051.884,4883.255,10277.663,10082.474,15801.830,8213.306,8026.429,10553.488,10363.897,10152.870,15874.466
case073_d1w_C0_DEFAULT_N2048_q4_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,3,80,0,PASS,2034.048,2020.847,2213.955,9507.627,9234.682,12198.673,10333.660,10066.155,13035.746,2054.928,2041.965,2233.474,10267.983,9999.439,12957.670,8219.458,7952.512,10730.279,10335.500,10067.275,13036.706
case074_d1w_C0_DEFAULT_N2048_q4_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,4,80,0,PASS,2034.130,2028.526,2106.921,9506.985,9338.515,14629.255,10339.499,10179.747,15467.288,2054.845,2048.209,2125.480,10270.623,10112.871,15389.212,8213.785,8063.547,12792.399,10340.458,10181.826,15472.247
case075_d1w_C0_DEFAULT_N2048_q4_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,4,5,80,0,PASS,2033.009,2027.250,2041.166,9503.466,9325.396,11993.088,10325.660,10150.630,12816.562,2053.408,2048.048,2080.043,10256.304,10084.393,12756.085,8203.940,8032.989,11261.285,10326.780,10151.591,12815.282
case076_ds_C0_DEFAULT_N2048_q8_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,1,80,0,PASS,1080.181,1076.419,6612.428,17871.236,10742.597,23016.947,18463.298,11342.403,25043.553,1085.860,1081.859,6618.028,18330.410,11211.690,23477.721,17114.477,10113.530,19087.088,18465.697,11344.483,25045.312
case077_ds_C0_DEFAULT_N2048_q8_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,2,80,0,PASS,1079.541,1066.502,1093.380,17846.933,10660.521,19817.125,18379.880,11285.306,20334.057,1085.061,1072.102,1098.980,18306.605,11124.175,20269.420,17310.896,10042.314,19109.965,18383.719,11287.226,20347.656
case078_ds_C0_DEFAULT_N2048_q8_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,3,80,0,PASS,1080.499,1075.941,3281.095,17507.257,10788.354,22642.088,18260.415,11315.384,23163.660,1086.020,1081.381,3286.535,17967.327,11246.089,23098.385,17043.523,10151.910,20768.596,18263.694,11317.304,23166.701
case079_ds_C0_DEFAULT_N2048_q8_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,4,80,0,PASS,1080.100,1076.261,1094.500,17336.335,10762.273,19888.961,17870.707,11345.603,20410.371,1085.620,1081.701,1100.100,17788.150,11226.727,20344.455,16706.050,10145.028,18978.771,17873.346,11348.162,20413.092
case080_ds_C0_DEFAULT_N2048_q8_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,5,80,0,PASS,1080.500,1072.900,9505.547,17912.291,10764.036,23426.041,18563.778,11309.784,24937.799,1086.020,1078.660,9511.146,18390.105,11228.330,23910.652,16920.649,10085.834,21126.490,18566.576,11312.344,24940.680
case081_d1_C0_DEFAULT_N2048_q8_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,1,80,0,PASS,1081.218,1073.058,1176.277,17624.666,10877.889,23786.561,18183.045,11492.273,24318.525,1086.815,1078.660,1182.038,18085.482,11332.715,24249.229,17049.792,10244.142,23371.377,18186.005,11494.994,24321.248
case082_d1_C0_DEFAULT_N2048_q8_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,2,80,0,PASS,1081.399,1076.267,1386.901,17443.556,10614.799,24296.691,17981.767,11216.340,24818.801,1086.968,1081.869,1392.503,17912.860,11062.977,24748.215,16830.022,9963.994,23763.057,17984.007,11218.900,24821.520
case083_d1_C0_DEFAULT_N2048_q8_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,3,80,0,PASS,1079.621,1072.900,9117.889,18092.262,10748.035,21622.785,18656.967,11269.766,22610.768,1085.221,1078.499,9123.328,18550.317,11208.648,22081.838,16798.671,10042.316,19368.670,18661.606,11269.926,22613.969
case084_d1_C0_DEFAULT_N2048_q8_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,4,80,0,PASS,1079.461,1075.461,1114.659,18087.398,10793.313,19984.672,18631.210,11504.634,21298.041,1085.061,1080.901,1120.259,18562.334,11255.227,21217.209,16726.690,10167.126,19357.508,18634.009,11507.514,21299.959
case085_d1_C0_DEFAULT_N2048_q8_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,5,80,0,PASS,1079.541,1070.822,1116.897,17345.681,10670.439,21335.760,18577.948,11213.450,22056.199,1085.141,1076.422,1122.337,17804.136,11127.374,21812.375,16815.692,10045.035,19869.445,18579.789,11216.971,22058.920
case086_d1w_C0_DEFAULT_N2048_q8_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,1,80,0,PASS,1080.260,1076.102,6291.967,18127.237,10918.745,23934.055,19134.780,11464.636,24461.547,1102.579,1097.058,6314.045,18590.013,11379.839,24395.953,17402.781,10283.741,21354.955,19137.341,11467.516,24464.268
case087_d1w_C0_DEFAULT_N2048_q8_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,2,80,0,PASS,1078.982,1074.981,2515.863,17802.469,10946.266,21352.275,18704.739,11473.436,21913.365,1100.740,1096.260,2538.581,18263.244,11408.799,21843.928,16921.768,10306.301,20435.170,18707.060,11476.475,21916.244
case088_d1w_C0_DEFAULT_N2048_q8_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,3,80,0,PASS,1079.622,1074.501,6876.575,17409.757,11068.358,22912.844,18392.407,11621.128,24094.164,1101.220,1094.501,6897.534,17875.411,11539.853,23379.379,16598.188,10448.373,19123.885,18394.806,11623.847,24096.084
case089_d1w_C0_DEFAULT_N2048_q8_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,4,80,0,PASS,1078.821,1072.740,1137.696,16928.904,10747.557,21228.084,17768.600,11323.684,21795.572,1099.539,1093.699,1172.894,17398.077,11209.130,21717.496,16477.952,10164.869,20350.572,17772.520,11326.884,21801.012
case090_d1w_C0_DEFAULT_N2048_q8_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,2048,2048,8,5,80,0,PASS,1079.782,1074.499,8771.843,17171.052,10917.947,25538.244,18284.188,11466.097,26072.936,1101.539,1095.138,8792.322,17644.706,11401.780,26007.021,16509.472,10198.946,22038.125,18286.427,11468.815,26074.855
case091_ds_C0_DEFAULT_N4096_q2_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,3917.147,3906.667,3944.265,10437.112,10020.878,10643.082,13861.462,13471.587,14091.048,3922.907,3912.267,3950.658,13793.718,13396.688,14022.731,9931.620,9630.657,10476.532,13861.553,13472.364,14093.769
case092_ds_C0_DEFAULT_N4096_q2_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,3921.066,3904.108,3954.498,10488.220,10088.729,10696.218,13879.073,13443.907,14248.159,3926.506,3909.707,3959.937,13809.957,13376.231,14137.605,9962.729,9578.500,10179.269,13880.513,13444.867,14250.879
case093_ds_C0_DEFAULT_N4096_q2_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,3920.778,3904.697,3938.691,10495.529,10072.469,11771.135,13960.903,13506.303,17322.244,3926.359,3910.140,3944.134,13872.504,13436.513,15907.535,9967.352,9627.971,11768.248,13963.543,13505.184,17324.805
case094_ds_C0_DEFAULT_N4096_q2_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,3920.580,3907.142,3957.058,10445.991,10110.471,10673.160,13887.380,13521.983,14214.906,3926.180,3912.742,3962.497,13810.677,13437.485,14147.392,9940.403,9645.538,10227.764,13888.899,13523.103,14216.827
case095_ds_C0_DEFAULT_N4096_q2_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,3916.186,3906.187,3946.344,10452.861,10113.529,10681.658,13905.138,13516.840,14167.867,3921.626,3911.947,3951.943,13837.462,13448.524,14099.872,9972.159,9697.374,10172.886,13906.829,13517.801,14168.828
case096_d1_C0_DEFAULT_N4096_q2_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,3923.783,3903.621,3963.618,10509.819,10241.984,10662.281,13948.602,13568.061,14154.404,3929.626,3909.221,3969.377,13877.405,13495.104,14078.729,9988.800,9743.933,10161.031,13950.040,13569.980,14155.524
case097_d1_C0_DEFAULT_N4096_q2_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,3915.620,3898.668,4014.334,10511.169,10079.131,11369.442,13950.816,13531.720,15660.428,3921.140,3904.107,4023.294,13875.060,13460.389,14839.328,9998.958,9652.096,10198.147,13950.736,13530.440,15663.147
case098_d1_C0_DEFAULT_N4096_q2_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,3918.343,3904.748,3950.505,10473.971,10019.455,10743.896,13869.953,13412.391,14218.881,3923.783,3910.347,3955.784,13802.128,13340.074,14152.485,9937.602,9616.902,10153.029,13871.872,13413.512,14220.161
case099_d1_C0_DEFAULT_N4096_q2_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,3919.463,3907.947,3939.946,10490.060,10005.518,11563.511,13900.043,13417.008,15066.700,3925.064,3913.387,3945.706,13820.767,13348.531,14998.385,9947.690,9619.938,11079.717,13901.163,13418.127,15067.819
case100_d1_C0_DEFAULT_N4096_q2_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,3917.947,3907.467,3956.424,10503.730,10100.729,10755.396,13937.550,13455.268,14345.596,3923.386,3912.907,3961.864,13851.807,13382.312,14150.564,9967.688,9654.338,10195.125,13938.590,13456.229,14348.315
case101_d1w_C0_DEFAULT_N4096_q2_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,1,80,0,PASS,3920.423,3910.500,6064.939,10491.020,10079.274,12417.543,13943.469,13487.403,15951.424,3940.261,3929.540,6086.218,13868.034,13419.728,15798.313,9982.090,9649.217,11594.066,13944.669,13488.363,15953.345
case102_d1w_C0_DEFAULT_N4096_q2_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,2,80,0,PASS,3920.587,3907.627,3941.226,10473.100,10211.765,10719.558,13908.762,13556.519,14218.081,3940.425,3927.946,3963.785,13839.635,13485.323,14151.205,9949.290,9601.380,10223.905,13910.202,13557.478,14219.201
case103_d1w_C0_DEFAULT_N4096_q2_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,3,80,0,PASS,3918.427,3908.108,3966.984,10523.569,10275.281,10693.978,13969.055,13650.138,14160.029,3938.899,3928.899,3986.983,13899.550,13581.661,14092.833,9985.359,9722.493,10139.608,13970.427,13652.057,14160.989
case104_d1w_C0_DEFAULT_N4096_q2_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,4,80,0,PASS,3918.944,3908.160,3978.921,10526.943,10183.302,10704.631,13983.708,13619.421,15776.579,3939.020,3928.536,3998.121,13897.703,13534.968,14317.830,9999.406,9759.413,10198.063,13986.508,13621.341,15781.060
case105_d1w_C0_DEFAULT_N4096_q2_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,2,5,80,0,PASS,3919.582,3905.732,5360.788,10522.836,10034.210,12456.908,13976.225,13456.233,16165.735,3939.675,3925.101,5380.476,13883.358,13388.043,15879.043,9982.437,9590.973,11276.681,13977.344,13457.354,16167.656
case106_ds_C0_DEFAULT_N4096_q4_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,2033.885,2028.922,2049.726,11447.465,11316.762,11564.420,12904.809,12771.938,13020.394,2039.483,2034.522,2055.326,12837.211,12705.538,12947.914,10795.890,10655.822,10872.281,12905.930,12772.896,13021.513
case107_ds_C0_DEFAULT_N4096_q4_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,2,80,0,PASS,2034.609,2029.006,2059.564,11440.557,11318.085,11503.214,12897.356,12774.163,12999.133,2040.289,2034.450,2065.164,12822.891,12703.629,12913.194,10786.993,10642.122,10881.648,12898.715,12775.283,13023.748
case108_ds_C0_DEFAULT_N4096_q4_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,3,80,0,PASS,2034.847,2028.366,2989.912,11443.038,11326.884,15664.108,12898.258,12776.584,17134.559,2040.525,2033.966,2995.512,12831.943,12707.287,17063.521,10786.683,10660.362,13527.722,12899.458,12777.844,17135.518
case109_ds_C0_DEFAULT_N4096_q4_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,4,80,0,PASS,2031.488,2020.370,2041.009,11328.163,11225.609,12978.334,12782.962,12682.328,14824.288,2037.007,2025.810,2046.766,12711.685,12612.412,14374.073,10677.481,10585.646,12323.650,12784.083,12683.448,14825.408
case110_ds_C0_DEFAULT_N4096_q4_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,5,80,0,PASS,2033.089,2028.370,2047.409,11447.757,11327.704,11517.594,12905.995,12785.224,12976.071,2038.689,2033.969,2052.849,12836.410,12718.028,12907.915,10798.433,10682.120,10855.729,12907.755,12786.185,12977.191
case111_d1_C0_DEFAULT_N4096_q4_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,2036.289,2029.326,2067.724,11447.917,11284.665,12035.984,12913.514,12754.825,14407.354,2041.809,2034.765,2073.484,12839.450,12683.950,14269.921,10803.642,10641.181,12495.620,12914.635,12755.946,14409.913
case112_d1_C0_DEFAULT_N4096_q4_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,2,80,0,PASS,2032.928,2017.490,2084.843,11331.444,11241.768,17471.977,12785.603,12699.927,18929.336,2038.367,2022.930,2090.443,12718.006,12627.290,18860.541,10685.960,10595.563,16824.656,12786.561,12703.286,18930.457
case113_d1_C0_DEFAULT_N4096_q4_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,3,80,0,PASS,2033.970,2026.766,2069.168,11411.610,11296.485,11599.188,12877.756,12755.764,13256.398,2039.487,2032.366,2074.768,12807.601,12681.848,12989.511,10764.275,10644.202,10927.386,12878.876,12756.725,13257.356
case114_d1_C0_DEFAULT_N4096_q4_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,4,80,0,PASS,2033.889,2028.686,2057.968,11452.325,11285.786,13450.604,12900.554,12747.443,14903.162,2039.409,2034.445,2063.408,12831.998,12680.566,14836.606,10789.154,10622.283,12370.527,12901.514,12748.562,14904.281
case115_d1_C0_DEFAULT_N4096_q4_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,5,80,0,PASS,2034.845,2030.449,2042.769,11434.718,11305.927,11516.174,12897.117,12763.603,13034.010,2040.285,2035.889,2048.369,12824.239,12694.326,12933.535,10786.114,10651.081,10891.247,12898.236,12764.562,13036.729
case116_d1w_C0_DEFAULT_N4096_q4_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,1,80,0,PASS,2033.350,2028.947,2042.413,11470.802,11326.245,13828.035,12944.144,12789.229,15314.044,2053.591,2048.633,2062.894,12874.081,12722.664,15213.398,10823.391,10676.758,13046.852,12945.105,12790.349,15315.965
case117_d1w_C0_DEFAULT_N4096_q4_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,2,80,0,PASS,2033.693,2027.133,2082.013,11477.558,11350.259,11741.419,12939.453,12811.059,13246.361,2053.303,2047.939,2101.695,12869.908,12743.531,13178.513,10817.796,10689.288,11082.299,12941.133,12812.021,13247.642
case118_d1w_C0_DEFAULT_N4096_q4_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,3,80,0,PASS,2030.850,2024.530,2040.365,11458.877,11346.903,11558.571,12927.033,12813.383,13068.866,2050.608,2045.169,2065.167,12858.568,12739.308,12966.472,10807.792,10693.018,10917.627,12928.154,12815.303,13074.465
case119_d1w_C0_DEFAULT_N4096_q4_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,4,80,0,PASS,2034.047,2029.169,2056.844,11485.674,11350.241,12726.166,12949.934,12813.840,14203.043,2053.807,2048.849,2076.523,12880.019,12745.524,14130.888,10825.570,10670.760,10924.025,12951.053,12814.800,14204.003
case120_d1w_C0_DEFAULT_N4096_q4_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,4,5,80,0,PASS,2030.928,2024.370,2080.523,11469.516,11321.784,12794.001,12937.753,12795.784,14257.119,2050.529,2044.208,2099.082,12868.820,12727.148,14192.322,10821.001,10675.739,10957.625,12937.764,12797.704,14258.239
case121_ds_C0_DEFAULT_N4096_q8_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,1,80,0,PASS,1078.661,1069.862,1085.699,13524.452,13062.487,21586.984,14480.640,13955.559,22466.137,1084.261,1075.301,1091.299,14357.447,13880.043,22393.500,13295.666,12813.036,21312.404,14483.759,13958.278,22468.057
case122_ds_C0_DEFAULT_N4096_q8_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,2,80,0,PASS,1079.620,1065.382,1087.301,13596.220,13099.287,21425.555,14506.718,13997.958,22340.383,1084.980,1070.982,1092.740,14439.361,13932.201,22271.270,13347.192,12820.101,21260.084,14509.837,14000.838,22342.305
case123_ds_C0_DEFAULT_N4096_q8_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,3,80,0,PASS,1077.222,1063.302,1084.581,13270.319,12991.933,21727.139,14184.748,13893.484,22788.521,1082.900,1068.742,1090.181,14116.912,13825.009,22576.373,13029.451,12739.627,21507.789,14187.709,13896.684,22791.240
case124_ds_C0_DEFAULT_N4096_q8_rep4,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,4,80,0,PASS,1080.261,1068.582,1089.859,13533.663,13240.857,21435.916,14450.573,14148.670,22727.039,1086.021,1074.181,1096.580,14382.496,14079.234,22288.988,13299.104,12976.255,21165.527,14453.213,14151.551,22728.318
case125_ds_C0_DEFAULT_N4096_q8_rep5,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,5,80,0,PASS,1078.021,1064.103,1089.378,13413.098,12928.576,21038.695,14389.695,13826.127,21946.324,1083.461,1069.701,1094.818,14241.610,13756.211,21877.688,13166.230,12675.471,20811.988,14392.096,13829.007,21949.043
case126_d1_C0_DEFAULT_N4096_q8_rep1,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,1,80,0,PASS,1080.262,1071.462,1116.259,13648.767,13053.850,22399.379,14563.130,13959.720,24353.395,1085.701,1077.062,1121.699,14487.279,13892.523,24272.760,13345.901,12806.823,22126.477,14565.129,13962.280,24356.115
case127_d1_C0_DEFAULT_N4096_q8_rep2,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,2,80,0,PASS,1080.260,1071.781,1112.898,13599.408,13181.203,22258.586,14511.265,14093.607,23184.613,1085.861,1077.380,1118.338,14445.269,14027.372,23107.660,13358.610,12941.833,21792.691,14514.065,14096.328,23190.854
case128_d1_C0_DEFAULT_N4096_q8_rep3,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,3,80,0,PASS,1080.434,1069.869,1102.827,13531.944,13090.361,21660.641,14484.284,13996.500,22551.590,1085.883,1075.469,1108.429,14386.613,13917.121,22484.691,13308.106,12829.179,21400.252,14487.085,13999.541,22554.473
case129_d1_C0_DEFAULT_N4096_q8_rep4,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,4,80,0,PASS,1078.721,1062.874,1092.326,13268.629,13015.557,22024.209,14188.479,13944.770,22947.340,1084.483,1068.476,1097.769,14111.164,13877.060,22879.949,13030.203,12794.338,21514.062,14191.188,13947.490,22950.061
case130_d1_C0_DEFAULT_N4096_q8_rep5,D1_PUSHSIG_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,5,80,0,PASS,1081.010,1073.092,1131.968,13564.356,13144.143,21491.518,14476.653,14060.731,22532.674,1086.530,1078.532,1137.568,14398.734,13994.653,22343.012,13301.566,12908.765,21117.961,14479.051,14062.651,22535.232
case131_d1w_C0_DEFAULT_N4096_q8_rep1,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,1,80,0,PASS,1080.262,1076.741,2312.835,13658.537,13168.243,21284.084,14558.314,14070.594,22197.633,1102.500,1097.700,2323.074,14492.319,13987.560,22127.074,13388.379,12891.754,21029.697,14561.035,14073.954,22200.352
case132_d1w_C0_DEFAULT_N4096_q8_rep2,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,2,80,0,PASS,1080.101,1076.421,1520.395,13633.087,13293.517,21935.408,14541.515,14184.508,22824.158,1102.179,1097.220,1543.433,14472.079,14117.790,22756.801,13367.181,13019.770,21476.434,14543.436,14187.388,22826.877
case133_d1w_C0_DEFAULT_N4096_q8_rep3,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,3,80,0,PASS,1079.381,1076.102,3504.763,13554.462,13170.004,21969.963,14510.091,14080.354,22888.793,1101.780,1097.700,3529.402,14430.561,14012.998,22811.676,13289.677,12887.779,21547.107,14512.570,14083.073,22893.912
case134_d1w_C0_DEFAULT_N4096_q8_rep4,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,4,80,0,PASS,1078.820,1073.862,2824.322,13471.574,13114.485,22337.984,14417.123,14033.476,23264.973,1100.020,1094.501,2844.481,14331.527,13954.121,23187.055,13212.160,12855.300,21882.611,14419.442,14037.476,23272.332
case135_d1w_C0_DEFAULT_N4096_q8_rep5,D1W_WAITSTREAM_OVERLAP,DUSHMEM,C0_DEFAULT,2048,4096,2048,8,5,80,0,PASS,1080.501,1075.300,1088.100,13645.246,13077.049,22102.316,14555.663,13982.439,23001.947,1101.620,1096.420,1124.258,14488.227,13910.283,22935.232,13385.672,12815.942,21563.430,14557.983,13987.238,23003.867
case136_ds_C0_DEFAULT_N2048_q16_rep1,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,1,80,0,PASS,601.247,593.246,12387.945,23042.406,15761.700,34093.441,24029.149,17468.457,34403.184,606.767,598.846,12394.024,23272.013,15978.490,34333.902,20727.734,11074.897,26975.332,24029.789,17468.617,34406.539
case137_ds_C0_DEFAULT_N2048_q16_rep2,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,2,80,0,PASS,603.247,593.407,10761.813,23730.186,11258.566,31739.332,24752.288,11549.111,32488.469,608.686,599.007,10767.093,23961.935,11501.113,31981.238,21035.139,10964.665,26691.029,24752.847,11548.951,32491.191
case138_ds_C0_DEFAULT_N2048_q16_rep3,DS_PUSHSIG_SERIAL,DUSHMEM,C0_DEFAULT,2048,2048,2048,16,3,80,0,PASS,605.486,594.206,10049.677,22998.068,11049.939,34143.676,24750.690,11327.844,35308.961,611.407,599.646,10055.277,23664.670,11282.566,34387.664,20762.512,10638.764,32065.074,24751.969,11327.685,35308.801
