case_id,phase,repetition,ranks,shape_id,m_local,n,k,q,path,candidate,status,sample_count,pass_count,raw_global_csv,e2e_p05,e2e_p50,e2e_p95,e2e_mean,e2e_std,e2e_cv,done_p05,done_p50,done_p95,release_first_p50,release_last_p50,gemm_interval_p50,release_window_ratio_p50,release_span_ratio_p50
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_comm_C2_RING_SIMPLE_CH8,discovery_comm,1,4,S03_COMPUTE_LEAN,2048,2048,2048,4,comm,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_comm_C2_RING_SIMPLE_CH8/raw_global_samples.csv,3984.703450,3989.930000,3997.613550,3990.903600,4.660441,0.116777,3979.348900,3984.648000,3991.939000,1004.206500,3979.205000,0.000000,74.798061,74.659396
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C0_DEFAULT,discovery_comm,1,4,S03_COMPUTE_LEAN,2048,2048,2048,8,comm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C0_DEFAULT/raw_global_samples.csv,4207.358600,4212.883000,4229.147000,4261.729220,336.711854,7.900827,4201.915900,4207.444000,4223.475450,537.650000,4201.924000,0.000000,87.222590,87.093026
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C1_RING_SIMPLE_CH4,discovery_comm,1,4,S03_COMPUTE_LEAN,2048,2048,2048,8,comm,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4205.028550,4214.963500,4285.174450,4270.231640,321.597710,7.531154,4199.516550,4209.444000,4279.663450,536.290000,4203.764000,0.000000,87.260405,87.127170
discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C2_RING_SIMPLE_CH8,discovery_comm,1,4,S03_COMPUTE_LEAN,2048,2048,2048,8,comm,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_comm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_comm_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4168.319000,4172.806000,4189.181450,4174.225480,6.372557,0.152664,4162.807000,4167.285500,4183.669450,531.490000,4161.686500,0.000000,87.246576,87.112828
discovery_gemm_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_gemm_C0_DEFAULT,discovery_gemm,1,4,S01_COMM_LEAN,2048,128,2048,1,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_gemm_C0_DEFAULT/raw_global_samples.csv,341.245000,349.100500,397.042000,353.925840,15.710704,4.438982,335.645550,343.660500,391.514550,0.000000,0.000000,335.581500,100.000000,0.000000
discovery_gemm_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_gemm_C0_DEFAULT,discovery_gemm,1,4,S01_COMM_LEAN,2048,128,2048,2,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_gemm_C0_DEFAULT/raw_global_samples.csv,319.006000,323.022000,329.045000,323.680980,3.466374,1.070923,313.566550,317.502000,323.517550,0.000000,0.000000,309.263000,100.000000,0.000000
discovery_gemm_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_gemm_C0_DEFAULT,discovery_gemm,1,4,S01_COMM_LEAN,2048,128,2048,4,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_gemm_C0_DEFAULT/raw_global_samples.csv,586.600450,594.363000,601.997000,594.545320,4.665682,0.784748,580.999000,588.841000,596.555000,0.000000,0.000000,580.598000,100.000000,0.000000
discovery_gemm_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_gemm_C0_DEFAULT,discovery_gemm,1,4,S01_COMM_LEAN,2048,128,2048,8,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_gemm_C0_DEFAULT/raw_global_samples.csv,704.976000,713.720000,717.807450,711.940880,5.637827,0.791895,699.393000,708.200000,712.208000,0.000000,0.000000,699.721000,100.000000,0.000000
discovery_gemm_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_gemm_C0_DEFAULT,discovery_gemm,1,4,S02_BALANCE,2048,512,2048,1,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_gemm_C0_DEFAULT/raw_global_samples.csv,885.464000,908.510500,946.514450,909.978260,21.840161,2.400075,879.864450,902.910500,940.915000,0.000000,0.000000,873.232500,100.000000,0.000000
discovery_gemm_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_gemm_C0_DEFAULT,discovery_gemm,1,4,S02_BALANCE,2048,512,2048,2,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S02_BALANCE_p4_m2048_n512_k2048_q2_gemm_C0_DEFAULT/raw_global_samples.csv,767.516450,771.156000,785.691900,772.839940,5.741296,0.742883,761.916450,765.637000,780.107900,0.000000,0.000000,736.838500,100.000000,0.000000
discovery_gemm_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_gemm_C0_DEFAULT,discovery_gemm,1,4,S02_BALANCE,2048,512,2048,4,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S02_BALANCE_p4_m2048_n512_k2048_q4_gemm_C0_DEFAULT/raw_global_samples.csv,802.299000,804.867000,831.882550,811.798200,37.612493,4.633232,796.859000,799.267000,826.442550,0.000000,0.000000,770.067500,100.000000,0.000000
discovery_gemm_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_gemm_C0_DEFAULT,discovery_gemm,1,4,S02_BALANCE,2048,512,2048,8,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S02_BALANCE_p4_m2048_n512_k2048_q8_gemm_C0_DEFAULT/raw_global_samples.csv,1640.716000,1649.909000,1752.069550,1716.573500,317.681401,18.506717,1635.189650,1644.309000,1746.614000,0.000000,0.000000,1616.069000,100.000000,0.000000
discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_gemm_C0_DEFAULT,discovery_gemm,1,4,S03_COMPUTE_LEAN,2048,2048,2048,1,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_gemm_C0_DEFAULT/raw_global_samples.csv,2518.115100,2654.253000,2670.286550,2636.690060,46.928841,1.779839,2512.443100,2648.333000,2664.223000,0.000000,0.000000,2513.701500,100.000000,0.000000
discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_gemm_C0_DEFAULT,discovery_gemm,1,4,S03_COMPUTE_LEAN,2048,2048,2048,2,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_gemm_C0_DEFAULT/raw_global_samples.csv,2448.696300,2632.414500,2660.415000,2632.299660,311.774163,11.844174,2443.096300,2626.415000,2654.423550,0.000000,0.000000,2496.582000,100.000000,0.000000
discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_gemm_C0_DEFAULT,discovery_gemm,1,4,S03_COMPUTE_LEAN,2048,2048,2048,4,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_gemm_C0_DEFAULT/raw_global_samples.csv,2692.436100,2829.751500,2848.437700,2805.993340,54.226159,1.932512,2686.850650,2823.423500,2842.427700,0.000000,0.000000,2695.231000,100.000000,0.000000
discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_gemm_C0_DEFAULT,discovery_gemm,1,4,S03_COMPUTE_LEAN,2048,2048,2048,8,gemm,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_gemm_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_gemm_C0_DEFAULT/raw_global_samples.csv,3500.878850,3559.240500,3586.437000,3554.018680,25.755535,0.724688,3495.350850,3553.641000,3580.749450,0.000000,0.000000,3435.967500,100.000000,0.000000
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_b1_C0_DEFAULT,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,1,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_b1_C0_DEFAULT/raw_global_samples.csv,4317.221000,4343.356000,4382.609550,4391.644700,331.885238,7.557197,3991.071450,4012.894500,4045.924450,4006.734500,4006.734500,321.742000,0.155819,0.000000
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,1,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4306.558000,4341.116000,4393.345000,4344.956740,27.416976,0.631007,3976.024550,4012.894000,4048.868450,4006.574500,4006.574500,321.022000,0.154676,0.000000
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,1,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4250.800900,4274.879000,4336.573450,4361.902280,433.628586,9.941272,3924.379550,3946.899000,3990.120450,3940.898500,3940.898500,321.502000,0.157532,0.000000
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_h0_C0_DEFAULT,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,1,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_h0_C0_DEFAULT/raw_global_samples.csv,4317.996450,4349.195500,4400.012500,4400.550020,329.826685,7.495124,3990.395850,4024.814000,4068.051450,4018.414500,4018.414500,321.422000,0.154323,0.000000
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,1,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4320.437000,4340.800500,4382.305550,4390.870540,317.077512,7.221290,3983.987850,4011.375000,4054.540550,4004.975000,4004.975000,322.462000,0.154489,0.000000
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,1,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q1_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4250.041000,4276.719000,4303.221550,4324.611280,345.634474,7.992267,3924.979550,3949.698000,3979.760000,3943.458000,3943.458000,320.942000,0.157280,0.000000
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_b1_C0_DEFAULT,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,2,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_b1_C0_DEFAULT/raw_global_samples.csv,4357.875000,4375.514000,4395.688550,4420.145200,318.385583,7.203057,4210.371000,4226.962000,4248.113100,2036.365500,4220.802500,2327.149000,51.799262,51.651770
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,2,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4355.113700,4375.460000,4402.019000,4385.589240,74.229289,1.692573,4206.694250,4227.118000,4252.983000,2037.606000,4220.887000,2325.549500,51.796313,51.645214
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,2,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4284.483950,4301.527000,4320.980750,4304.814180,21.839061,0.507317,4135.906950,4154.067000,4172.710300,1998.100000,4147.586000,2290.551500,51.859033,51.704601
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_h0_C0_DEFAULT,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,2,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_h0_C0_DEFAULT/raw_global_samples.csv,4196.637100,4213.283500,4228.161550,4264.579760,367.424898,8.615735,4048.692450,4064.492500,4080.481550,2038.125500,4058.013000,2162.199000,49.871925,49.726104
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,2,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4198.414100,4213.229000,4228.644100,4212.511880,9.273484,0.220141,4050.924550,4064.683000,4080.650100,2036.903500,4058.200500,2159.758000,49.878065,49.725220
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,2,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q2_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4105.441100,4116.649000,4139.136000,4161.123400,306.864323,7.374555,3958.075000,3968.497500,3990.576450,2001.967500,3962.418500,2100.123000,49.555536,49.399305
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_b1_C0_DEFAULT,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,4,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_b1_C0_DEFAULT/raw_global_samples.csv,4727.151000,4740.773500,4767.932450,4785.904080,311.271805,6.503929,4584.350550,4596.622000,4621.788450,1051.220000,4590.382000,3684.193000,77.147737,77.010194
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,4,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4728.534000,4737.253500,4753.581000,4826.295280,440.418550,9.125396,4582.518450,4591.822000,4607.262000,1043.381000,4585.503000,3685.873000,77.262908,77.121348
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,4,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4673.025000,4685.256500,4790.546800,4741.868080,334.401102,7.052096,4527.105450,4538.705000,4643.530800,1031.462000,4532.385000,3643.555500,77.294660,77.154271
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_h0_C0_DEFAULT,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,4,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_h0_C0_DEFAULT/raw_global_samples.csv,4306.959450,4317.757000,4349.588000,4406.514900,436.497078,9.905721,4162.951000,4171.286500,4204.716000,1042.262000,4164.887000,3262.057500,75.052778,74.910229
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,4,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4312.630000,4325.037500,4330.917450,4366.628840,310.180047,7.103421,4166.350550,4178.965000,4185.093550,1041.622000,4172.645500,3267.977000,75.084987,74.931985
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,4,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q4_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4211.980550,4219.764000,4235.578550,4221.328680,7.383856,0.174918,4066.636450,4073.531500,4087.707450,1030.502500,4067.131500,3180.382000,74.704485,74.544955
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_b1_C0_DEFAULT,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,8,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_b1_C0_DEFAULT/raw_global_samples.csv,5067.447500,5078.675000,5092.366950,5122.256540,310.956016,6.070684,4978.476950,4989.800000,5001.671450,554.049500,4983.480000,4513.906000,88.915071,88.781995
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,8,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,5072.731000,5081.554500,5092.566400,5081.865140,6.104748,0.120128,4983.688000,4992.519500,5002.923400,558.048500,4986.120000,4516.306500,88.820289,88.688783
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,8,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,5031.045000,5045.157000,5144.990700,5130.915260,402.033434,7.835511,4942.034000,4956.522000,5056.555700,560.848500,4950.122000,4488.311500,88.685231,88.551759
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_h0_C0_DEFAULT,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,8,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_h0_C0_DEFAULT/raw_global_samples.csv,4490.155550,4499.987500,4517.218450,4549.213680,342.383061,7.526203,4401.026000,4410.792500,4428.351450,559.408500,4404.233000,3934.179500,87.316555,87.164276
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_h0_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,8,h0,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_h0_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4481.229100,4495.268000,4508.259000,4493.940100,8.430335,0.187593,4393.113450,4406.633000,4419.128000,550.769500,4400.153000,3932.099000,87.513389,87.364377
discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_h0_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S01_COMM_LEAN,2048,128,2048,8,h0,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S01_COMM_LEAN_p4_m2048_n128_k2048_q8_h0_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4410.167100,4418.522000,4430.744550,4419.604660,6.574061,0.148748,4321.127650,4330.030000,4341.674000,549.804500,4323.230000,3860.552000,87.300309,87.144668
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C0_DEFAULT,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,1,b1,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C0_DEFAULT/raw_global_samples.csv,4845.264000,4875.005500,4933.718850,4884.608900,56.478040,1.156245,3983.632550,4013.534500,4043.125000,4007.535000,4007.535000,855.551500,0.155778,0.000000
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C1_RING_SIMPLE_CH4,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,1,b1,C1_RING_SIMPLE_CH4,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C1_RING_SIMPLE_CH4/raw_global_samples.csv,4853.432000,4884.765000,5025.093600,4978.838480,443.002570,8.897709,3995.192000,4020.254500,4092.529550,4014.174500,4014.174500,854.751500,0.154492,0.000000
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C2_RING_SIMPLE_CH8,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,1,b1,C2_RING_SIMPLE_CH8,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_b1_C2_RING_SIMPLE_CH8/raw_global_samples.csv,4780.051450,4814.610000,4864.726000,4815.240260,26.403008,0.548322,3923.172000,3953.858000,3987.648350,3947.938000,3947.938000,854.672500,0.157696,0.000000
discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C0_DEFAULT,discovery_overlap,1,4,S02_BALANCE,2048,512,2048,1,h0,C0_DEFAULT,0,50,50,/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S02_BALANCE_p4_m2048_n512_k2048_q1_h0_C0_DEFAULT/raw_global_samples.csv,5078.055950,5136.680000,5189.624500,5179.358220,312.286785,6.029449,4211.462600,4270.247500,4316.037000,4264.008000,4264.008000,856.033500,0.150630,0.000000
