case_id	phase	repetition	ranks	shape_id	m_local	n	k	q	path	candidate	status	started_utc	ended_utc	case_dir
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C0_DEFAULT	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	h0	C0_DEFAULT	0	2026-08-31T10:34:40Z	2026-08-31T10:34:52Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C0_DEFAULT
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C1_RING_SIMPLE_CH4	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:34:52Z	2026-08-31T10:35:04Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C1_RING_SIMPLE_CH4	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:35:05Z	2026-08-31T10:35:17Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C2_RING_SIMPLE_CH8	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:35:17Z	2026-08-31T10:35:30Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C2_RING_SIMPLE_CH8	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	4	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:35:30Z	2026-08-31T10:35:43Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C0_DEFAULT	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	b1	C0_DEFAULT	0	2026-08-31T10:35:43Z	2026-08-31T10:35:55Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C0_DEFAULT
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C0_DEFAULT	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	h0	C0_DEFAULT	0	2026-08-31T10:35:55Z	2026-08-31T10:36:08Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C0_DEFAULT
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C1_RING_SIMPLE_CH4	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:36:08Z	2026-08-31T10:36:21Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C1_RING_SIMPLE_CH4	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:36:21Z	2026-08-31T10:36:33Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C2_RING_SIMPLE_CH8	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:36:33Z	2026-08-31T10:36:46Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C2_RING_SIMPLE_CH8	discovery_overlap	1	4	S03_COMPUTE_LEAN	2048	2048	2048	8	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:36:46Z	2026-08-31T10:36:59Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r1_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C2_RING_SIMPLE_CH8
discovery_b0_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b0_C0_DEFAULT	discovery_b0	2	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b0	C0_DEFAULT	0	2026-08-31T10:36:59Z	2026-08-31T10:37:11Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_b0_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b0_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C0_DEFAULT	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C0_DEFAULT	0	2026-08-31T10:37:12Z	2026-08-31T10:37:24Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C0_DEFAULT	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C0_DEFAULT	0	2026-08-31T10:37:24Z	2026-08-31T10:37:36Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C1_RING_SIMPLE_CH4	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:37:36Z	2026-08-31T10:37:49Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C1_RING_SIMPLE_CH4	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:37:49Z	2026-08-31T10:38:01Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C2_RING_SIMPLE_CH8	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:38:01Z	2026-08-31T10:38:14Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C2_RING_SIMPLE_CH8	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:38:14Z	2026-08-31T10:38:27Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C0_DEFAULT	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C0_DEFAULT	0	2026-08-31T10:38:27Z	2026-08-31T10:38:39Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C0_DEFAULT	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C0_DEFAULT	0	2026-08-31T10:38:39Z	2026-08-31T10:38:52Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C1_RING_SIMPLE_CH4	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:38:52Z	2026-08-31T10:39:04Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C1_RING_SIMPLE_CH4	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:39:04Z	2026-08-31T10:39:16Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C2_RING_SIMPLE_CH8	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:39:16Z	2026-08-31T10:39:29Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C2_RING_SIMPLE_CH8	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:39:29Z	2026-08-31T10:39:42Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C0_DEFAULT	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	4	b1	C0_DEFAULT	0	2026-08-31T10:39:42Z	2026-08-31T10:39:55Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C0_DEFAULT	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	4	h0	C0_DEFAULT	0	2026-08-31T10:39:55Z	2026-08-31T10:40:07Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C1_RING_SIMPLE_CH4	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	4	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:40:07Z	2026-08-31T10:40:20Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C1_RING_SIMPLE_CH4	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	4	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:40:20Z	2026-08-31T10:40:32Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C2_RING_SIMPLE_CH8	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	4	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:40:32Z	2026-08-31T10:40:45Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C2_RING_SIMPLE_CH8	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	4	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:40:45Z	2026-08-31T10:40:58Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C0_DEFAULT	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	8	b1	C0_DEFAULT	0	2026-08-31T10:40:58Z	2026-08-31T10:41:10Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C0_DEFAULT	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	8	h0	C0_DEFAULT	0	2026-08-31T10:41:10Z	2026-08-31T10:41:23Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C0_DEFAULT
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C1_RING_SIMPLE_CH4	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	8	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:41:23Z	2026-08-31T10:41:35Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C1_RING_SIMPLE_CH4	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	8	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:41:35Z	2026-08-31T10:41:47Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C2_RING_SIMPLE_CH8	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	8	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:41:47Z	2026-08-31T10:42:01Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C2_RING_SIMPLE_CH8	discovery_overlap	2	4	S03_COMPUTE_LEAN	2048	2048	2048	8	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:42:01Z	2026-08-31T10:42:13Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r2_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q8_h0_C2_RING_SIMPLE_CH8
discovery_b0_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b0_C0_DEFAULT	discovery_b0	3	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b0	C0_DEFAULT	0	2026-08-31T10:42:14Z	2026-08-31T10:42:26Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_b0_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b0_C0_DEFAULT
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C0_DEFAULT	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C0_DEFAULT	0	2026-08-31T10:42:26Z	2026-08-31T10:42:38Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C0_DEFAULT
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C0_DEFAULT	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C0_DEFAULT	0	2026-08-31T10:42:38Z	2026-08-31T10:42:51Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C0_DEFAULT
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:42:51Z	2026-08-31T10:43:03Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:43:03Z	2026-08-31T10:43:16Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	1	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:43:16Z	2026-08-31T10:43:29Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	1	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:43:29Z	2026-08-31T10:43:42Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q1_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C0_DEFAULT	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C0_DEFAULT	0	2026-08-31T10:43:42Z	2026-08-31T10:43:54Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C0_DEFAULT
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C0_DEFAULT	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C0_DEFAULT	0	2026-08-31T10:43:54Z	2026-08-31T10:44:06Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C0_DEFAULT
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:44:06Z	2026-08-31T10:44:19Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C1_RING_SIMPLE_CH4	0	2026-08-31T10:44:19Z	2026-08-31T10:44:31Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C1_RING_SIMPLE_CH4
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	2	b1	C2_RING_SIMPLE_CH8	0	2026-08-31T10:44:31Z	2026-08-31T10:44:44Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_b1_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C2_RING_SIMPLE_CH8	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	2	h0	C2_RING_SIMPLE_CH8	0	2026-08-31T10:44:44Z	2026-08-31T10:44:57Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q2_h0_C2_RING_SIMPLE_CH8
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C0_DEFAULT	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	4	b1	C0_DEFAULT	0	2026-08-31T10:44:57Z	2026-08-31T10:45:10Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C0_DEFAULT
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C0_DEFAULT	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	4	h0	C0_DEFAULT	0	2026-08-31T10:45:10Z	2026-08-31T10:45:22Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_h0_C0_DEFAULT
discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C1_RING_SIMPLE_CH4	discovery_overlap	3	4	S03_COMPUTE_LEAN	2048	2048	2048	4	b1	C1_RING_SIMPLE_CH4	0	2026-08-31T10:45:22Z	2026-08-31T10:45:34Z	/root/private_data/lyc/2ndpaper/results/k500sm_ai_gfx928_4gpu/phase1_release_20260831_100100/cases/discovery_overlap_r3_S03_COMPUTE_LEAN_p4_m2048_n2048_k2048_q4_b1_C1_RING_SIMPLE_CH4
